ID_author;liwc_1st_pers;liwc_2nd_pers;liwc_3rd_pers;liwc_achievement;liwc_adverbs;liwc_affective_processes;liwc_anger;liwc_anxiety;liwc_articles_article;liwc_assent;liwc_auxiliary_verbs;liwc_biological;liwc_body;liwc_causation;liwc_certainty;liwc_cognitive;liwc_common_verbs;liwc_conjunctions;liwc_death;liwc_discrepancy;liwc_exclusive;liwc_family;liwc_feel;liwc_fillers;liwc_friends;liwc_future_tense;liwc_health;liwc_hear;liwc_home;liwc_humans;liwc_impersonal_pronouns;liwc_inclusive;liwc_ingestion;liwc_inhibition;liwc_insight;liwc_leisure;liwc_money;liwc_motion;liwc_negations;liwc_negative_emotion;liwc_nonfluencies;liwc_numbers;liwc_past_tense;liwc_perceptual_processes;liwc_personal_pronouns;liwc_positive_emotion;liwc_prepositions;liwc_present_tense;liwc_quantifiers;liwc_relativity;liwc_religion;liwc_sadness;liwc_see;liwc_sexual;liwc_social_processes;liwc_space;liwc_swear_words;liwc_tentative;liwc_time;liwc_total_functional;liwc_total_pronouns;liwc_work
818;0;0;0;0;1;0;0;0;2;0;3;1;1;1;0;6;7;4;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;1;0;0;1;1;0;0;1;0;0;4;0;3;7;1;5;0;0;0;0;1;2;0;1;2;21;7;0
819;0;0;3;1;14;14;1;2;19;1;21;8;3;2;4;51;44;28;0;7;8;0;10;2;0;0;5;2;0;0;29;13;0;0;12;0;0;3;5;6;1;1;8;15;26;8;43;31;13;43;0;1;2;0;7;13;0;10;28;185;55;2
820;2;2;1;0;5;9;6;0;5;0;10;2;0;0;3;28;21;12;0;6;11;0;0;1;1;0;0;2;0;2;7;6;0;0;2;2;1;0;10;7;0;0;0;2;13;2;8;20;2;8;0;1;0;2;11;1;0;5;8;63;20;0
821;0;0;0;1;8;8;2;0;4;0;7;1;1;1;4;17;21;7;0;0;1;0;6;2;0;1;0;0;0;0;5;2;0;1;8;0;0;1;3;6;0;0;2;6;9;2;12;18;3;16;0;1;0;0;3;5;1;1;10;50;14;0
822;0;0;0;1;7;7;0;1;8;0;11;3;1;3;3;25;27;15;0;3;5;0;2;1;1;2;0;0;0;0;9;7;2;0;5;0;0;3;5;3;0;0;5;3;17;4;18;18;2;14;0;1;1;0;12;4;0;5;8;80;26;0
823;0;0;0;3;15;15;0;2;12;1;29;2;0;1;2;49;61;23;1;12;9;0;4;3;1;0;2;2;1;0;20;17;0;0;8;0;1;4;8;4;0;1;15;9;47;11;41;39;5;26;0;2;3;0;38;11;0;4;11;183;67;1
824;0;1;1;3;9;25;1;3;11;0;29;7;1;0;3;44;57;14;1;8;10;0;7;3;0;2;4;0;2;0;13;11;2;1;10;2;1;7;14;17;0;0;5;7;28;8;31;47;10;33;0;5;0;0;12;13;0;2;13;146;41;2
827;0;0;0;0;0;3;0;0;4;0;4;2;2;0;0;0;6;0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;3;0;1;3;3;1;2;7;0;0;0;0;0;0;0;0;8;17;4;0
828;4;2;2;4;33;23;4;6;23;0;49;11;2;2;2;74;102;37;0;16;6;0;6;0;0;6;9;2;0;0;20;24;0;3;14;0;0;11;7;12;2;3;32;18;51;11;67;56;7;70;0;2;10;0;28;27;1;9;33;267;71;7
829;0;0;2;0;3;0;0;0;2;0;5;3;1;1;0;3;8;2;0;0;1;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;5;0;6;0;6;3;0;10;0;0;0;0;2;7;0;0;3;24;7;1
830;1;0;0;2;1;4;1;0;6;0;5;2;0;0;1;17;13;8;0;0;1;2;1;0;0;1;1;1;0;0;6;10;0;0;4;0;1;2;0;1;0;1;3;2;6;4;17;8;1;16;0;0;0;1;8;4;0;3;8;51;12;0
831;0;0;0;0;1;1;0;0;2;0;6;5;2;0;0;9;15;6;0;2;1;0;1;0;0;0;3;0;0;0;3;3;0;0;3;0;0;0;1;0;0;1;1;3;11;1;11;13;1;9;0;0;1;0;4;3;0;1;6;39;14;1
832;0;2;1;11;21;11;0;0;11;1;13;6;1;0;1;45;45;24;0;2;6;0;6;1;0;2;5;1;0;0;14;16;0;1;17;1;0;9;2;3;2;2;11;7;26;8;34;32;5;45;0;0;1;1;8;17;1;7;19;137;40;8
833;0;2;0;1;2;0;0;0;1;0;3;0;0;0;0;2;5;1;0;0;1;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;1;1;0;4;0;2;4;0;5;0;0;0;0;3;0;0;0;5;19;10;0
834;0;0;4;4;4;8;0;0;9;0;14;2;0;2;1;26;24;11;4;6;5;0;0;2;0;1;1;2;0;0;8;4;0;0;8;0;0;4;5;3;0;1;7;3;16;5;12;13;2;15;0;1;1;1;8;3;0;3;10;74;24;1
835;0;2;0;1;9;5;0;0;2;0;5;4;0;0;1;16;13;10;0;2;3;0;1;0;0;0;3;0;0;0;4;7;1;0;4;0;1;1;2;2;0;0;2;2;9;3;8;11;1;11;0;0;1;0;6;6;0;2;4;46;13;1
836;0;0;0;1;11;7;0;1;14;0;23;7;1;1;4;39;37;13;2;5;10;0;0;0;0;3;3;1;1;0;9;11;3;1;4;1;1;4;11;4;0;0;6;1;18;3;27;24;5;31;0;1;0;0;2;8;0;5;18;121;27;3
837;0;1;1;3;14;18;7;1;10;0;16;10;1;0;1;50;42;21;0;8;12;0;6;2;0;3;3;0;0;1;12;13;2;1;12;4;0;2;0;10;0;0;4;6;23;8;25;29;1;26;0;1;0;4;5;10;3;3;15;118;35;2
838;0;0;0;1;5;3;0;0;3;0;5;1;0;0;3;11;15;2;1;1;0;0;3;1;0;0;1;0;0;0;5;2;1;1;4;0;0;1;2;2;0;0;3;3;6;1;7;12;3;14;0;2;0;0;2;4;0;0;10;35;11;0
839;0;0;2;2;10;15;2;0;13;0;17;5;0;2;2;42;41;18;0;2;13;0;0;2;0;1;3;1;2;0;9;9;1;1;8;0;0;0;8;9;0;0;5;2;24;6;25;31;12;29;0;6;1;1;3;17;1;5;13;124;33;1
840;0;0;0;2;9;10;1;1;8;0;26;8;1;2;1;38;44;19;1;2;6;0;3;0;0;6;7;0;0;0;8;13;0;0;11;0;0;3;4;7;0;0;8;5;31;3;22;27;6;25;0;3;2;0;8;5;1;3;17;123;39;3
841;1;4;0;0;9;5;0;0;8;0;18;7;0;1;0;20;29;10;0;4;5;2;0;2;0;1;6;0;0;5;6;4;0;1;5;0;2;2;4;1;0;0;2;0;20;4;19;24;1;16;0;0;0;1;18;8;0;2;7;86;26;1
842;0;1;1;4;13;8;0;0;6;0;14;4;1;3;1;30;29;15;0;1;11;0;1;0;0;0;3;0;0;1;4;8;0;1;5;1;0;2;7;5;0;0;6;3;19;2;20;23;4;31;0;3;2;0;5;15;0;1;13;88;23;5
843;1;5;1;5;13;20;0;1;22;1;40;22;0;4;8;75;72;24;0;9;14;0;6;2;0;4;20;1;0;2;17;17;0;2;16;0;0;4;10;11;0;6;18;8;53;9;56;47;17;57;0;8;1;2;21;25;0;16;28;242;70;7
844;0;0;0;0;8;5;0;2;2;0;15;3;0;1;3;14;22;12;2;2;2;0;0;0;0;1;3;0;0;1;10;5;0;0;1;0;0;1;1;2;2;0;9;0;16;3;14;11;1;10;0;0;0;0;2;5;0;1;4;72;26;0
845;0;0;0;0;5;2;1;0;6;0;14;7;0;0;2;21;35;13;0;1;4;0;1;0;0;0;6;1;0;1;9;11;0;0;2;0;0;6;1;1;0;3;9;2;14;1;31;25;7;32;0;0;0;1;3;12;1;3;12;97;23;0
846;0;0;0;0;4;5;0;2;2;0;5;3;0;4;0;16;12;6;0;0;3;0;3;0;0;0;3;0;0;0;1;3;0;0;6;0;1;0;4;5;0;0;1;3;2;0;11;11;0;8;0;3;0;0;1;7;0;0;1;31;3;0
847;0;5;0;1;15;16;1;2;13;0;12;9;1;3;3;30;33;16;3;3;5;3;5;1;0;1;1;0;1;3;7;6;1;1;7;1;0;3;1;5;0;0;9;5;27;11;14;22;9;14;0;1;0;6;26;3;1;3;9;105;34;0
848;0;0;0;0;2;0;0;0;5;0;1;1;0;2;0;8;3;4;0;0;2;0;0;0;0;0;1;0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;2;1;0;11;3;0;2;0;0;2;0;4;2;0;2;0;23;2;0
849;0;0;0;1;5;3;1;0;8;0;9;5;4;1;2;20;22;9;0;3;3;0;1;0;2;1;1;1;2;2;8;5;0;0;4;2;2;1;3;2;0;1;6;2;13;1;21;14;5;15;0;0;0;0;8;6;0;3;7;75;21;3
850;1;3;0;6;2;10;0;3;16;0;25;8;0;6;3;36;40;12;0;4;7;0;1;0;0;1;8;1;1;1;14;8;0;1;7;0;0;4;3;7;0;4;10;3;30;3;49;28;4;39;0;3;1;0;14;18;0;2;19;154;44;5
851;0;1;0;0;2;2;0;0;1;0;4;3;0;1;0;7;5;4;0;0;1;0;0;1;0;0;3;0;0;0;2;3;0;0;2;0;0;0;0;0;0;1;0;0;2;2;4;5;0;1;0;0;0;0;2;1;0;0;1;18;4;1
852;0;2;1;0;4;1;0;1;1;0;7;0;0;0;1;15;13;2;0;0;2;0;0;0;0;0;0;3;1;0;7;4;0;2;4;1;0;1;3;1;0;0;2;3;12;0;15;11;3;11;0;0;0;0;9;6;0;2;4;50;19;0
853;0;2;2;2;5;4;1;1;6;0;12;1;0;1;0;17;20;12;0;4;2;6;0;0;0;1;1;0;0;1;1;9;0;0;1;1;2;4;5;3;0;1;7;0;21;1;14;11;2;14;0;1;0;0;19;5;0;0;3;72;22;5
854;0;0;0;2;5;1;0;1;1;0;3;1;0;4;1;13;12;4;0;2;3;0;0;0;0;0;1;2;0;0;5;3;0;2;2;0;0;1;1;1;0;0;5;3;6;0;11;7;0;18;0;0;0;0;8;5;0;1;12;35;11;0
857;0;1;0;2;4;11;0;1;6;2;15;4;2;2;3;27;34;11;2;4;7;4;2;2;0;4;1;0;0;0;6;5;0;0;5;1;0;5;3;5;0;1;4;4;21;6;12;24;6;17;0;2;2;1;9;3;0;3;9;79;27;3
858;0;0;3;0;4;8;1;1;5;0;13;2;1;1;2;23;22;11;0;4;5;0;1;1;1;1;1;0;0;0;5;7;0;0;3;1;1;3;3;4;0;0;0;2;11;5;19;19;3;18;1;0;0;0;6;7;1;5;9;69;16;0
859;1;3;0;0;6;3;1;1;5;0;9;4;0;2;0;23;19;8;0;5;4;0;0;0;1;2;4;1;0;1;5;6;0;2;2;0;0;2;4;3;0;1;4;1;18;0;16;13;4;17;0;0;0;0;20;3;0;5;11;68;23;4
860;0;0;6;10;29;36;6;5;25;1;64;19;6;7;3;81;116;62;0;12;22;0;5;4;0;5;8;0;0;1;31;21;5;6;12;2;1;8;23;23;0;3;23;8;92;13;73;83;14;94;1;6;2;0;22;42;2;12;42;369;123;13
861;0;1;0;0;3;4;0;0;6;1;6;2;0;2;1;8;9;3;0;0;3;0;0;1;1;2;2;0;0;0;5;1;0;0;1;0;0;1;1;0;0;0;0;2;4;4;4;7;1;11;0;0;1;0;3;2;0;3;9;32;9;0
862;0;1;0;0;2;3;0;0;1;1;3;1;0;0;0;5;4;3;0;2;1;0;0;0;0;1;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;4;3;4;3;0;1;0;0;0;1;3;1;0;1;0;16;4;0
863;0;0;4;5;9;28;0;3;14;1;29;11;3;7;5;56;58;20;0;5;7;1;3;2;0;3;9;2;0;0;15;14;1;4;10;1;0;4;6;18;1;4;33;6;53;10;40;18;10;50;0;5;1;0;11;16;0;3;32;192;68;1
866;0;0;1;0;4;1;1;0;2;0;10;4;0;0;2;13;16;7;0;1;4;0;0;0;0;0;3;0;0;0;2;3;1;3;0;0;0;1;4;1;0;1;3;1;12;0;10;13;1;24;0;0;0;0;1;6;0;0;17;49;14;0
867;0;11;10;9;32;28;0;0;35;0;61;5;0;5;7;101;93;46;0;15;21;0;0;3;0;12;5;5;0;0;46;29;0;6;8;1;19;8;10;4;1;4;27;12;62;26;102;50;16;64;0;3;3;0;45;31;0;24;21;382;108;11
868;0;3;0;4;3;7;1;0;2;0;7;1;0;1;1;12;16;4;0;0;3;0;0;0;0;0;1;0;0;0;4;4;0;0;3;2;1;2;3;2;0;0;5;0;10;5;10;11;1;11;1;1;0;0;4;6;1;0;2;41;14;4
869;0;0;0;1;3;0;0;0;3;0;10;3;0;2;0;13;15;5;0;0;3;0;0;0;0;0;3;0;0;0;6;4;0;2;2;0;0;2;2;0;0;0;1;0;6;0;10;14;0;8;0;0;0;0;1;3;0;1;3;42;12;4
870;0;0;0;2;5;10;1;0;13;1;15;8;0;2;2;30;21;17;0;0;3;0;0;0;0;0;8;0;1;0;8;18;1;1;2;2;0;1;3;7;0;2;8;2;15;2;24;13;3;25;0;5;2;0;0;10;0;1;14;101;23;2
871;5;23;4;3;33;31;1;3;30;0;57;14;6;8;10;110;116;55;0;14;15;7;4;5;0;6;1;2;1;3;32;35;0;3;19;0;1;26;11;7;0;5;36;16;110;24;81;67;11;98;3;2;5;7;79;40;0;8;34;393;142;0
872;1;0;0;7;31;26;2;1;30;1;58;5;1;7;10;98;105;33;1;17;22;5;9;6;0;5;2;3;3;1;39;23;2;3;18;5;0;7;13;9;1;6;35;15;78;17;86;53;9;94;0;3;2;0;43;42;0;10;48;364;117;2
873;0;0;0;1;8;4;0;1;5;1;4;3;3;1;2;14;17;8;0;1;2;0;3;1;0;0;0;0;1;0;10;3;0;0;4;0;0;4;2;2;0;2;2;4;14;2;24;15;0;30;0;0;0;0;2;13;0;1;14;71;24;1
874;0;0;0;0;2;2;2;0;1;0;1;1;1;1;0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;3;2;0;3;0;0;0;0;0;1;2;0;1;9;2;0
875;0;2;0;1;1;4;0;1;2;0;7;5;0;2;0;14;15;9;1;4;6;0;0;0;0;1;5;0;0;1;4;4;0;1;1;0;0;2;1;4;0;2;3;0;5;0;10;10;1;7;0;0;0;0;3;2;0;4;3;41;9;0
876;2;0;0;0;4;8;1;5;4;0;4;0;0;0;0;13;10;7;0;0;0;5;0;0;0;0;0;0;1;0;3;10;0;0;2;0;0;2;1;8;0;0;2;0;10;0;11;7;3;19;0;2;0;0;11;6;0;1;10;44;13;0
877;0;0;0;2;11;13;0;3;11;0;31;4;0;1;2;41;43;15;0;9;10;0;2;0;0;2;4;0;0;0;14;13;0;1;3;1;0;5;8;5;1;1;17;4;33;3;34;14;3;38;0;1;2;0;7;14;0;4;18;150;47;4
878;0;2;0;3;9;9;0;0;9;0;16;8;0;2;1;27;32;9;0;3;6;0;1;1;0;1;4;1;3;0;14;8;4;0;4;4;2;6;7;5;0;1;10;2;17;4;17;21;5;21;0;2;0;1;7;10;0;3;6;95;31;5
879;0;3;0;0;4;1;0;1;3;0;5;1;0;4;0;12;8;7;0;0;2;0;0;0;0;0;0;0;0;0;3;2;1;1;3;1;3;0;0;1;0;1;0;0;5;0;4;8;2;7;0;0;0;0;5;1;0;2;6;30;8;1
880;2;0;0;3;16;16;1;2;23;0;31;11;0;3;1;72;56;29;0;7;20;0;5;1;0;5;10;1;0;1;21;16;1;1;17;2;3;4;12;6;0;1;9;8;32;8;52;39;9;41;0;4;2;1;8;18;1;13;17;210;53;1
881;0;0;1;3;9;4;1;0;6;0;13;5;0;0;0;18;20;8;0;2;3;0;2;0;0;0;3;0;0;0;6;4;0;1;4;0;0;1;1;1;0;0;3;2;8;3;17;14;4;12;0;0;0;2;2;3;0;4;7;65;14;0
882;0;1;0;1;5;9;0;1;10;0;13;8;0;1;2;18;26;9;0;2;4;0;1;0;0;2;8;1;0;0;7;5;0;1;4;0;0;0;2;5;0;2;8;4;15;4;28;16;4;23;0;3;0;0;7;11;0;1;12;89;22;1
883;0;1;4;10;38;35;0;6;53;0;69;24;3;4;6;140;145;62;1;21;24;2;10;9;0;6;19;1;2;3;24;37;1;7;28;3;1;26;14;12;0;6;58;13;122;23;103;71;25;133;0;1;2;1;31;43;0;12;71;485;146;16
884;1;0;0;5;11;6;0;0;10;0;19;1;0;6;4;38;34;13;0;4;8;1;0;2;1;2;1;2;0;0;11;9;0;2;5;0;2;3;7;2;0;1;7;2;18;4;23;22;3;21;0;1;0;0;25;6;0;6;12;104;29;5
885;0;2;1;1;7;3;0;0;7;0;11;1;0;0;2;24;19;12;0;4;7;1;0;0;0;3;1;0;0;0;2;7;0;0;4;0;0;1;2;0;0;0;2;3;17;1;13;13;5;9;0;0;3;0;8;5;0;9;3;71;19;2
886;0;1;1;3;7;4;1;0;1;0;16;4;1;4;0;26;24;13;0;4;4;0;2;1;0;4;2;1;0;1;7;10;0;0;6;0;0;0;2;1;1;0;3;5;19;2;21;14;0;16;0;0;2;1;8;9;1;1;8;77;26;3
887;0;0;0;1;8;4;0;1;6;0;8;0;0;1;1;16;14;10;0;2;5;0;1;1;0;1;0;0;0;0;3;5;0;1;2;0;1;0;2;2;1;0;1;1;12;2;15;12;2;13;0;2;0;0;1;7;0;2;7;61;15;5
888;0;0;0;9;8;13;0;3;20;0;39;9;7;10;2;54;64;20;0;9;8;0;2;0;0;6;2;0;1;0;12;11;0;2;8;0;4;1;10;8;0;2;4;2;35;5;40;51;10;39;0;5;0;0;3;20;0;11;16;184;47;19
889;0;0;1;0;1;1;1;0;1;0;5;1;0;1;0;13;16;4;0;2;1;0;1;0;0;2;1;0;0;0;5;3;0;3;2;0;0;0;0;1;0;0;2;2;7;0;6;12;3;7;0;0;1;0;3;3;0;1;4;32;12;1
890;0;0;2;2;4;4;0;0;13;0;12;6;2;0;1;28;23;15;0;3;5;0;0;1;0;1;4;0;3;3;11;14;0;1;1;2;0;4;1;2;0;3;12;3;17;2;29;8;4;31;0;0;2;0;6;16;0;6;11;105;28;0
893;0;0;3;1;22;12;1;0;19;0;27;10;5;1;6;55;51;24;0;6;12;6;0;1;0;3;4;0;5;1;15;14;1;0;9;1;5;6;9;4;1;1;9;2;31;9;62;32;11;73;0;2;0;0;14;36;1;8;29;200;46;2
896;3;3;1;5;10;8;1;1;9;0;22;6;3;1;0;21;40;14;0;2;3;0;1;0;0;3;3;0;0;0;20;10;0;0;2;0;0;7;1;2;0;0;7;2;20;6;32;28;3;37;0;0;1;0;10;12;0;4;18;121;40;3
899;0;0;0;2;1;7;3;0;3;0;8;0;0;1;0;12;9;6;0;3;6;0;0;1;0;2;0;0;0;0;6;2;0;1;1;0;0;0;3;4;0;0;1;0;10;3;3;6;0;3;0;1;0;0;7;1;0;4;2;39;16;0
900;0;0;0;2;2;14;3;1;7;0;23;1;0;0;2;17;28;11;2;1;0;3;2;0;1;0;0;0;0;0;5;12;0;0;2;0;0;2;2;9;0;0;6;2;22;5;12;21;4;21;1;5;0;1;7;5;1;0;14;84;27;0
901;0;4;0;0;7;8;2;1;2;0;4;4;4;0;2;18;14;6;0;5;3;0;5;3;0;0;0;0;0;0;5;5;0;0;3;0;0;0;0;4;0;0;0;5;14;4;13;14;0;12;0;1;0;0;4;7;0;0;8;49;19;0
902;0;0;0;0;3;5;0;0;4;0;11;2;0;1;0;14;22;0;0;5;4;0;2;0;0;0;2;0;0;0;6;1;0;0;2;0;0;0;7;3;0;0;0;2;11;1;13;20;2;9;0;3;0;0;1;6;0;1;1;52;17;0
903;0;2;0;1;1;3;0;0;1;0;6;5;0;2;1;13;8;4;0;1;2;0;0;0;0;1;5;0;0;0;2;5;0;0;0;1;0;0;3;1;0;0;0;0;3;1;2;6;2;1;0;1;0;0;2;1;0;1;0;23;5;2
904;0;0;3;9;18;39;6;1;40;1;53;12;5;7;8;122;113;64;0;21;29;1;15;5;2;7;4;2;2;3;43;26;1;1;31;7;1;4;16;15;1;4;17;20;77;23;88;79;24;82;0;8;2;2;19;45;1;17;36;396;120;5
907;0;0;0;1;3;6;0;0;8;0;9;2;0;0;0;6;12;4;0;2;0;0;0;0;0;3;2;0;0;0;2;4;0;0;0;0;0;2;0;3;0;0;2;0;9;1;10;7;1;10;0;3;0;0;3;2;0;0;6;43;11;1
908;0;0;1;2;1;8;1;2;1;0;9;3;0;1;0;6;14;4;0;3;2;0;0;1;0;2;3;2;0;0;1;1;0;0;0;0;0;1;0;3;0;0;2;2;8;5;8;8;1;8;0;0;0;0;4;3;0;2;5;30;9;3
909;0;1;0;2;14;19;6;1;11;0;26;12;7;4;1;52;47;18;1;1;13;0;5;3;0;1;3;0;1;3;18;11;0;1;9;1;1;7;9;10;1;0;15;6;18;9;30;29;13;36;0;2;0;2;6;10;2;11;20;151;36;0
910;0;0;0;1;4;6;0;1;1;1;7;4;3;0;1;17;11;6;0;3;5;0;1;0;0;0;1;0;2;0;6;1;0;0;2;0;0;2;1;2;0;0;2;2;4;4;14;9;4;13;0;0;0;0;0;8;0;4;3;44;10;2
913;0;0;2;2;2;2;0;0;4;0;5;2;1;1;0;5;9;5;0;0;1;0;1;1;0;0;0;0;0;0;2;2;1;0;2;1;0;1;1;0;0;0;3;1;4;2;10;6;1;13;0;0;0;0;2;7;0;1;6;32;6;0
914;1;0;5;3;10;21;3;2;17;0;24;11;3;5;2;67;58;30;0;5;14;1;10;6;1;1;6;0;1;3;25;18;0;4;13;2;0;4;9;7;0;3;9;13;40;14;41;48;4;26;0;0;2;2;19;15;1;14;13;181;65;1
915;0;0;1;3;10;15;1;0;10;0;15;6;3;3;3;63;39;19;0;7;10;1;12;2;1;2;1;1;1;0;10;21;2;1;17;0;0;2;8;3;0;0;12;13;26;12;29;22;7;36;0;1;0;0;7;17;0;5;18;126;36;3
916;0;0;0;2;9;8;1;1;16;0;12;6;1;2;1;30;29;11;0;2;7;0;4;1;0;2;5;1;0;0;13;7;0;2;4;0;1;2;2;4;0;0;5;6;17;3;19;21;6;23;0;2;1;0;1;10;0;6;11;100;30;6
917;0;0;0;1;2;3;0;1;0;0;3;0;0;1;0;5;5;2;0;0;1;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;2;0;0;3;0;3;1;2;2;1;2;0;1;0;0;0;1;0;1;1;13;4;0
918;0;0;0;0;0;0;0;0;1;0;4;4;0;0;0;4;4;2;0;0;0;0;0;0;0;0;4;0;0;0;2;4;0;0;0;0;0;1;0;0;0;0;1;0;4;0;3;3;0;3;0;0;0;0;0;1;0;0;1;16;6;0
919;0;0;0;1;4;3;1;0;4;0;7;3;1;2;1;18;17;6;0;3;3;0;2;1;0;2;2;0;0;0;2;3;0;2;6;0;0;1;2;2;0;0;0;2;9;1;8;14;2;15;0;1;0;0;0;4;1;2;11;40;11;1
920;0;2;0;2;21;13;2;1;20;0;25;22;13;2;2;45;51;30;0;6;8;1;13;4;0;2;3;0;1;1;16;14;8;3;11;1;0;6;2;7;0;0;15;16;40;6;38;32;8;65;1;4;3;1;7;23;3;5;40;188;56;1
921;0;0;0;4;8;18;1;1;7;1;17;3;0;3;0;35;36;16;2;4;8;0;3;1;1;0;3;0;0;1;10;11;0;0;7;0;0;1;6;9;0;1;1;3;21;9;17;31;4;12;0;7;0;0;2;5;0;7;7;96;31;0
922;0;0;0;0;3;9;1;0;5;0;8;3;1;2;4;25;23;6;0;0;5;0;4;3;0;0;2;0;0;0;10;2;0;1;9;0;0;0;3;3;1;2;5;5;16;6;14;18;2;13;0;0;1;0;5;9;0;5;6;67;26;8
923;0;0;0;0;0;1;0;0;1;0;2;0;0;0;0;4;4;2;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;1;0;1;1;5;3;0;4;0;0;0;0;1;1;0;0;3;13;3;0
924;0;0;0;1;1;1;0;0;3;0;4;0;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;3;0;1;0;0;0;0;0;0;1;4;5;3;2;0;0;0;0;1;1;0;2;1;17;3;1
925;0;0;1;1;7;14;3;1;5;0;10;4;1;8;2;23;23;16;0;1;5;0;0;0;4;0;2;0;0;2;2;3;0;1;3;0;0;1;4;8;0;0;2;0;11;6;6;21;1;6;0;0;0;1;11;1;2;3;4;53;13;2
926;0;4;0;0;3;1;0;0;1;0;6;0;0;1;0;9;9;8;2;1;4;0;0;1;0;0;0;0;3;0;1;2;0;0;2;0;0;0;3;0;0;0;1;1;5;1;6;6;0;5;0;0;1;0;4;4;0;2;2;28;6;0
927;0;1;0;0;7;12;0;1;7;0;11;9;2;0;0;33;31;17;1;3;8;0;0;0;1;0;5;1;0;0;7;15;1;2;5;3;0;2;9;7;0;0;1;4;22;5;23;30;1;32;0;3;3;1;5;15;0;3;13;96;29;5
928;1;1;0;1;9;7;0;1;8;1;22;5;1;0;2;36;36;17;2;3;8;1;0;0;0;4;4;0;0;0;9;10;0;1;8;0;0;3;3;5;0;0;7;1;18;1;18;22;3;28;0;4;0;0;7;10;0;5;14;101;27;6
929;0;2;0;2;18;17;1;5;13;0;28;14;3;4;3;72;61;37;1;5;10;0;7;2;0;1;3;0;0;3;17;28;8;4;11;5;1;5;8;8;1;2;18;7;32;9;42;39;12;44;0;0;0;0;9;18;0;11;22;196;49;4
930;0;0;0;1;12;10;0;0;8;0;16;2;0;0;2;35;39;17;0;9;10;0;0;0;4;2;2;1;0;0;11;12;0;1;5;1;0;3;5;2;0;1;6;3;17;8;34;27;4;26;0;1;2;0;13;10;0;5;13;111;28;2
931;0;2;1;3;13;11;3;0;20;1;24;10;4;3;7;51;47;20;1;2;3;0;1;1;0;1;4;0;0;0;30;16;1;0;18;0;0;2;2;4;0;1;12;2;15;6;44;30;8;37;0;1;0;2;8;21;2;8;14;165;45;1
932;0;3;0;0;1;2;0;0;1;0;5;3;1;1;1;11;12;6;0;1;1;0;1;0;0;0;2;1;1;0;2;5;0;1;1;0;0;3;1;0;0;1;3;2;10;2;13;8;0;10;0;0;0;0;4;4;0;2;3;39;12;0
933;0;2;0;0;5;1;0;0;10;0;15;1;0;3;0;15;25;8;0;1;6;0;0;0;0;0;1;1;0;2;14;5;0;0;0;2;0;4;4;0;0;0;4;1;16;0;17;16;6;18;0;0;0;0;6;8;0;2;6;91;30;1
934;0;0;3;4;24;20;1;1;16;0;26;3;1;4;5;56;47;28;0;4;18;0;2;3;0;0;2;0;1;0;18;11;0;1;14;1;0;5;12;9;1;0;4;5;30;11;26;42;7;35;0;4;1;0;9;13;0;8;17;167;48;4
935;0;4;1;2;9;8;0;2;17;0;11;4;2;4;1;25;15;7;0;3;1;0;3;0;0;2;1;0;0;0;11;10;1;3;3;0;0;1;2;3;0;1;1;9;5;5;26;12;3;24;0;0;4;0;6;11;0;2;11;87;16;0
936;0;2;1;1;2;2;0;0;7;1;10;3;0;1;1;15;18;8;0;5;6;0;0;1;0;2;3;0;0;0;4;3;0;0;2;0;0;1;3;1;0;0;3;2;12;1;15;13;2;15;0;0;2;0;8;9;0;4;8;60;16;5
937;0;0;1;4;3;8;0;1;7;0;15;9;3;3;2;33;31;17;0;5;7;0;0;2;0;3;4;0;0;0;9;7;2;2;5;2;0;1;2;2;0;1;3;0;13;6;24;21;5;29;0;0;0;0;2;10;0;6;19;93;22;4
938;0;3;0;1;7;6;0;1;6;0;12;4;1;3;2;16;17;5;0;1;1;0;1;0;0;1;3;0;0;1;2;5;0;0;1;0;0;3;2;5;0;0;4;4;13;1;17;10;5;15;0;3;2;0;8;6;0;2;8;63;15;2
939;0;1;0;0;0;3;0;0;4;0;8;1;0;0;0;9;14;3;0;3;3;0;0;0;2;0;1;0;0;1;2;1;0;0;2;0;0;0;1;0;0;0;1;2;5;3;4;11;2;2;0;0;2;0;6;0;0;1;2;29;7;0
